"","Master","lowtag","utme","utmn","eartag1","eartag2","area","county","captyr","captmo","captday","traptype","landtype","locname","UTM.Zone","age","sex","freq","typeofmark","RwdExp","VIT","X2freq","CollarID","NeckCirc","captcomments","mtherlt","fwn1lt","fwn1frq","fwn2lt","fwn2frq","fwn3lt","fwn3frq","fwn4lt","fwn4frq","lowhigh","individual.local.identifier","event.id","visible","timestamp","location.long","location.lat","comments","gps.dop","gps.fix.type.raw","height.raw","sensor.type","individual.taxon.canonical.name","tag.local.identifier","study.name","NewDate","Year","WTYear","timelag","x","y","SeasonYear","SeasonYearBurst"
"176373","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158378,"true","2019-04-01 15:30:14.000",-78.411966,40.1119459,"DMAP South:166.28",1.4,"val. GPS-3D",639.97,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 15:30:14,"2019","20155_20401M_2019",12603,1477850.38086129,2036640.16474351,"Spring19","20155_20401M_Spring19"
"176374","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158379,"true","2019-04-01 19:00:18.000",-78.4131388,40.1132538,"DMAP South:166.28",1.4,"val. GPS-3D",436.53,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 19:00:18,"2019","20155_20401M_2019",12604,1477726.11424837,2036766.04712276,"Spring19","20155_20401M_Spring19"
"176375","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158380,"true","2019-04-01 22:30:45.000",-78.4152459,40.1200999,"DMAP South:166.28",1.4,"val. GPS-3D",543.04,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 22:30:45,"2019","20155_20401M_2019",12627,1477410.60702758,2037487.38435564,"Spring19","20155_20401M_Spring19"
"176376","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158381,"true","2019-04-02 02:00:27.000",-78.4053947,40.1286576,"DMAP South:166.28",1.2,"val. GPS-3D",402.38,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 02:00:27,"2019","20155_20401M_2019",12582,1478053.20075136,2038582.30242246,"Spring19","20155_20401M_Spring19"
"176377","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158382,"true","2019-04-02 05:30:14.000",-78.4110532,40.1296648,"DMAP South:166.28",1.2,"val. GPS-3D",356.59,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 05:30:14,"2019","20155_20401M_2019",12587,1477562.57390017,2038605.63010756,"Spring19","20155_20401M_Spring19"
"176378","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158383,"true","2019-04-02 09:00:18.000",-78.407362,40.1238161,"DMAP South:166.28",1.2,"val. GPS-3D",419.58,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 09:00:18,"2019","20155_20401M_2019",12604,1477989.19067766,2038018.67018481,"Spring19","20155_20401M_Spring19"
"176379","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158384,"true","2019-04-02 12:30:14.000",-78.4097118,40.1137871,"DMAP South:166.28",1.2,"val. GPS-3D",602.14,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 12:30:14,"2019","20155_20401M_2019",12596,1477999.85481911,2036877.82891913,"Spring19","20155_20401M_Spring19"
"176380","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158385,"true","2019-04-02 16:00:22.000",-78.408478,40.1119595,"DMAP South:166.28",1,"val. GPS-3D",619.55,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 16:00:22,"2019","20155_20401M_2019",12608,1478139.85974725,2036695.66220658,"Spring19","20155_20401M_Spring19"
"176381","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158386,"true","2019-04-02 19:30:44.000",-78.4093647,40.1112806,"DMAP South:166.28",1.2,"val. GPS-3D",634.54,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 19:30:44,"2019","20155_20401M_2019",12622,1478080.13338842,2036607.16810492,"Spring19","20155_20401M_Spring19"
"176382","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158387,"true","2019-04-02 23:00:13.000",-78.4068736,40.1128983,"DMAP South:166.28",1,"val. GPS-3D",629.28,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 23:00:13,"2019","20155_20401M_2019",12569,1478253.86996996,2036823.89157973,"Spring19","20155_20401M_Spring19"
"176383","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158388,"true","2019-04-03 02:31:15.000",-78.4052533,40.1272757,"DMAP South:166.28",1.8,"val. GPS-3D",404.44,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 02:31:15,"2019","20155_20401M_2019",12662,1478093.3135726,2038432.30904692,"Spring19","20155_20401M_Spring19"
"176384","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158389,"true","2019-04-03 06:00:21.000",-78.4051037,40.1248817,"DMAP South:166.28",1.4,"val. GPS-3D",437.46,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 06:00:21,"2019","20155_20401M_2019",12546,1478154.88562995,2038170.98435359,"Spring19","20155_20401M_Spring19"
"176385","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158390,"true","2019-04-03 09:30:11.000",-78.4117133,40.1319397,"DMAP South:166.28",1.2,"val. GPS-3D",407.58,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 09:30:11,"2019","20155_20401M_2019",12590,1477461.06627708,2038845.94136472,"Spring19","20155_20401M_Spring19"
"176386","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158391,"true","2019-04-03 13:00:12.000",-78.4076372,40.1163229,"DMAP South:166.28",1,"val. GPS-3D",531.76,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 13:00:12,"2019","20155_20401M_2019",12601,1478120.14167614,2037189.20888371,"Spring19","20155_20401M_Spring19"
"176387","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158392,"true","2019-04-03 16:30:12.000",-78.4070044,40.1164471,"DMAP South:166.28",1.4,"val. GPS-3D",589.89,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 16:30:12,"2019","20155_20401M_2019",12600,1478170.1571901,2037212.68436547,"Spring19","20155_20401M_Spring19"
"176388","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158393,"true","2019-04-03 20:00:39.000",-78.4074864,40.1161558,"DMAP South:166.28",1.2,"val. GPS-3D",538.27,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 20:00:39,"2019","20155_20401M_2019",12627,1478136.09823819,2037173.14151728,"Spring19","20155_20401M_Spring19"
"176389","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158394,"true","2019-04-03 23:30:25.000",-78.4073709,40.1163686,"DMAP South:166.28",1.6,"val. GPS-3D",547.47,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 23:30:25,"2019","20155_20401M_2019",12586,1478141.32443443,2037198.36480131,"Spring19","20155_20401M_Spring19"
"176390","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158395,"true","2019-04-04 03:00:12.000",-78.4073237,40.124283,"DMAP South:166.28",1,"val. GPS-3D",429.44,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 03:00:12,"2019","20155_20401M_2019",12587,1477982.78788159,2038070.68109616,"Spring19","20155_20401M_Spring19"
"176391","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158396,"true","2019-04-04 06:30:19.000",-78.4059899,40.1281073,"DMAP South:166.28",1.2,"val. GPS-3D",387.99,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 06:30:19,"2019","20155_20401M_2019",12607,1478015.06440629,2038512.48539311,"Spring19","20155_20401M_Spring19"
"176392","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158397,"true","2019-04-04 10:00:27.000",-78.4063721,40.1165747,"DMAP South:166.28",1.2,"val. GPS-3D",557.56,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 10:00:27,"2019","20155_20401M_2019",12608,1478220.06112953,2037236.52684924,"Spring19","20155_20401M_Spring19"
"176393","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158398,"true","2019-04-04 13:30:26.000",-78.4070109,40.1147632,"DMAP South:166.28",2,"val. GPS-3D",579.03,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 13:30:26,"2019","20155_20401M_2019",12599,1478204.1830406,2037027.14124008,"Spring19","20155_20401M_Spring19"
"176394","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158399,"true","2019-04-04 17:00:31.000",-78.4077627,40.1142915,"DMAP South:166.28",1.2,"val. GPS-3D",579.11,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 17:00:31,"2019","20155_20401M_2019",12605,1478151.41396238,2036963.55388232,"Spring19","20155_20401M_Spring19"
"176395","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158400,"true","2019-04-04 20:30:22.000",-78.4074216,40.1141983,"DMAP South:166.28",1.2,"val. GPS-3D",554.16,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 20:30:22,"2019","20155_20401M_2019",12591,1478181.66213087,2036958.57142365,"Spring19","20155_20401M_Spring19"
"176396","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158401,"true","2019-04-05 00:00:28.000",-78.4053425,40.1217923,"DMAP South:166.28",1.2,"val. GPS-3D",447.26,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 00:00:28,"2019","20155_20401M_2019",12606,1478198.47404729,2037827.06396508,"Spring19","20155_20401M_Spring19"
"176397","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158402,"true","2019-04-05 03:30:37.000",-78.4061561,40.1289834,"DMAP South:166.28",1,"val. GPS-3D",378.08,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 03:30:37,"2019","20155_20401M_2019",12609,1477983.27628748,2038606.39350693,"Spring19","20155_20401M_Spring19"
"176398","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158403,"true","2019-04-05 07:00:30.000",-78.4106242,40.1314769,"DMAP South:166.28",1.2,"val. GPS-3D",397.17,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 07:00:30,"2019","20155_20401M_2019",12593,1477561.01392384,2038811.83022069,"Spring19","20155_20401M_Spring19"
"176399","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158404,"true","2019-04-05 10:30:55.000",-78.4082683,40.1179401,"DMAP South:166.28",1.2,"val. GPS-3D",492.44,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 10:30:55,"2019","20155_20401M_2019",12625,1478034.5235857,2037357.53511441,"Spring19","20155_20401M_Spring19"
"176400","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158405,"true","2019-04-05 14:00:25.000",-78.4088481,40.11544,"DMAP South:166.28",1.2,"val. GPS-3D",573.64,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 14:00:25,"2019","20155_20401M_2019",12570,1478037.67689698,2037073.23003305,"Spring19","20155_20401M_Spring19"
"176401","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158406,"true","2019-04-05 17:30:36.000",-78.4100506,40.1121876,"DMAP South:166.28",1.4,"val. GPS-3D",623.62,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 17:30:36,"2019","20155_20401M_2019",12611,1478004.53821358,2036696.43469624,"Spring19","20155_20401M_Spring19"
"176402","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158407,"true","2019-04-05 21:00:23.000",-78.4092817,40.1123069,"DMAP South:166.28",1.2,"val. GPS-3D",620.32,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 21:00:23,"2019","20155_20401M_2019",12587,1478065.96403974,2036721.4770196,"Spring19","20155_20401M_Spring19"
"176403","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158408,"true","2019-04-06 00:30:34.000",-78.4052297,40.1273601,"DMAP South:166.28",1.2,"val. GPS-3D",399.53,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 00:30:34,"2019","20155_20401M_2019",12611,1478093.54099614,2038441.96904022,"Spring19","20155_20401M_Spring19"
"176404","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158409,"true","2019-04-06 04:00:22.000",-78.4064184,40.1280698,"DMAP South:166.28",1.2,"val. GPS-3D",396.04,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 04:00:22,"2019","20155_20401M_2019",12588,1477980.24575672,2038501.72181043,"Spring19","20155_20401M_Spring19"
"176405","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158410,"true","2019-04-06 07:30:18.000",-78.4113361,40.1306092,"DMAP South:166.28",1,"val. GPS-3D",390.45,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 07:30:18,"2019","20155_20401M_2019",12596,1477519.69730505,2038705.25540391,"Spring19","20155_20401M_Spring19"
"176406","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158411,"true","2019-04-06 11:00:40.000",-78.4079035,40.1153469,"DMAP South:166.28",1.4,"val. GPS-3D",533.13,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 11:00:40,"2019","20155_20401M_2019",12622,1478118.05439141,2037077.6019138,"Spring19","20155_20401M_Spring19"
"176407","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158412,"true","2019-04-06 14:30:17.000",-78.4106951,40.1112869,"DMAP South:166.28",1.2,"val. GPS-3D",655.43,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 14:30:17,"2019","20155_20401M_2019",12577,1477969.48301972,2036587.26481118,"Spring19","20155_20401M_Spring19"
"176408","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158413,"true","2019-04-06 18:00:18.000",-78.4095715,40.1113016,"DMAP South:166.28",1.2,"val. GPS-3D",631.77,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 18:00:18,"2019","20155_20401M_2019",12601,1478062.52278289,2036606.27902988,"Spring19","20155_20401M_Spring19"
"176409","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158414,"true","2019-04-08 15:30:21.000",-78.4112299,40.1094151,"DMAP South:166.28",1.2,"val. GPS-3D",719.03,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-08 15:30:21,"2019","20155_20401M_2019",163803,1477963.46905922,2036372.84789587,"Spring19","20155_20401M_Spring19"
"176410","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158415,"true","2019-04-08 19:00:17.000",-78.4109047,40.1093306,"DMAP South:166.28",1,"val. GPS-3D",742.59,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-08 19:00:17,"2019","20155_20401M_2019",12596,1477992.21951469,2036368.576624,"Spring19","20155_20401M_Spring19"
"176411","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158416,"true","2019-04-08 22:30:20.000",-78.4108723,40.1082555,"DMAP South:166.28",1.2,"val. GPS-3D",741.53,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-08 22:30:20,"2019","20155_20401M_2019",12603,1478016.97528981,2036250.67956084,"Spring19","20155_20401M_Spring19"
"176412","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158417,"true","2019-04-09 02:00:10.000",-78.4058556,40.1275591,"DMAP South:166.28",1.2,"val. GPS-3D",419.86,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 02:00:10,"2019","20155_20401M_2019",12590,1478037.47216188,2038454.19367535,"Spring19","20155_20401M_Spring19"
"176413","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158418,"true","2019-04-09 05:30:26.000",-78.4050762,40.1327977,"DMAP South:166.28",1.4,"val. GPS-3D",356.61,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 05:30:26,"2019","20155_20401M_2019",12616,1477994.65982312,2039043.16362885,"Spring19","20155_20401M_Spring19"
"176414","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158419,"true","2019-04-09 09:00:19.000",-78.4051692,40.1214673,"DMAP South:166.28",1.4,"val. GPS-3D",452.85,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 09:00:19,"2019","20155_20401M_2019",12593,1478219.54047439,2037793.95635627,"Spring19","20155_20401M_Spring19"
"176415","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158420,"true","2019-04-09 12:30:32.000",-78.4096754,40.1154688,"DMAP South:166.28",1,"val. GPS-3D",557.42,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 12:30:32,"2019","20155_20401M_2019",12613,1477968.36311196,2037063.59372479,"Spring19","20155_20401M_Spring19"
"176416","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158421,"true","2019-04-09 16:00:16.000",-78.4097873,40.1153143,"DMAP South:166.28",1.4,"val. GPS-3D",577.78,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 16:00:16,"2019","20155_20401M_2019",12584,1477962.23868701,2037044.84669187,"Spring19","20155_20401M_Spring19"
"176417","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158422,"true","2019-04-09 19:30:22.000",-78.4086195,40.1149126,"DMAP South:166.28",1,"val. GPS-3D",556.23,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-09 19:30:22,"2019","20155_20401M_2019",12606,1478067.49144975,2037018.68818493,"Spring19","20155_20401M_Spring19"
